2458539.532 0.99871692031226 0.0012662346589299807
2458539.533 1.0026798094435143 0.0012719079250834982
2458539.534 0.9984066744148477 0.0012718774329599834
2458539.535 1.0035556776676746 0.001277550291815475
2458539.535 0.9998713138796711 0.0012661435927814081
2458539.536 1.0003492273204873 0.0012718164531129736
2458539.537 1.0013232854560166 0.0012717859653750608
2458539.538 1.0006434444760335 0.0012717554790988054
2458539.538 1.000478059234357 0.0012717554790988054
2458539.539 0.999684198769097 0.0012717249942982975
2458539.54 0.9985824323881871 0.0012716945109450494
2458539.541 1.00194009672047 0.0012773665583313996
2458539.542 1.0006444477473633 0.0012716335486366499
2458539.542 0.9953298178490254 0.0012716335486366499
2458539.543 1.0005862504063938 0.0012716030696671029
2458539.544 1.001765415731829 0.0012715725921585916
2458539.545 1.0007606652163554 0.0012715421161251844
2458539.546 0.9991173561069486 0.001271511641538402
2458539.546 1.0017687144626228 0.0012772134874645832
2458539.547 0.9979758761922081 0.001271481168426521
2458539.548 1.0017948191677262 0.0012714506967610652
2458539.549 1.0023694620216512 0.0012714202265561019
2458539.55 0.9996601289121274 0.0012713897578257231
2458539.55 1.0020603759437179 0.0012713897578257231
2458539.551 0.9981424686552759 0.0012656581278036021
2458539.552 0.9972348909291986 0.0012656277985975584
2458539.553 0.9982656591429588 0.0012712983603675456
2458539.553 0.9978894004354061 0.0012712983603675456
2458539.554 0.9983272499533878 0.001271267897463514
2458539.555 0.9997911894232466 0.0012712374360193633
2458539.556 0.9993225961268923 0.0012712069760491542
2458539.557 0.9982953916481373 0.0012711765175244226
2458539.557 0.9995665681656618 0.0012711765175244226
2458539.558 0.9984253783219732 0.001271146060459248
2458539.559 0.9977801492613413 0.0012711156048677162
2458539.56 0.9991356277344975 0.00127108515072134
2458539.561 0.9981142259711299 0.0012710546980342062
2458539.561 0.9984676133759645 0.0012710546980342062
2458539.562 0.996152429209806 0.0012710242468203894
2458539.563 0.9936720697728165 0.0012709937970514337
2458539.564 0.9963725721650152 0.0012709633487555752
2458539.564 0.9943207927679212 0.0012652639615414246
2458539.565 0.9932483109649605 0.001265233651223175
2458539.566 0.9930079512115272 0.0012652033423571018
2458539.567 0.9915879146141756 0.0012651730349572227
2458539.568 0.9884013052891738 0.001265142728995189
2458539.568 0.987700347831217 0.001265142728995189
2458539.569 0.9889816923750119 0.0012708111290998165
2458539.57 0.9860973222543599 0.0012650821214407282
2458539.571 0.9835094087414624 0.0012650518198339717
2458539.572 0.9823575895721658 0.0012707198148124539
2458539.572 0.9799757022062842 0.0012650215196787658
2458539.573 0.978607465242755 0.001264991220989115
2458539.574 0.9793817501476971 0.001264960923736706
